,Name,Score,Description
112,['사근진해수욕장'],['4.3'],-
113,['사천진해수욕장'],['4.3'],-
114,['사천해수욕장'],['4.5'],-
115,,,
116,['강릉 선교장'],['4.2'],-
117,['송정해수욕장'],['4.3'],-
118,['순긋해변'],['4.5'],-
119,['숲사랑홍보관'],['4.1'],-
120,['썬크루즈리조트'],['4.3'],-
121,,,
122,['안목해변'],['4.3'],-
123,['안인해변'],['3.8'],-
124,['마마세계저울박물관'],['3.9'],-
125,,,
126,,,
127,['영진해변'],['4.4'],-
128,,,
129,,,
130,['오죽헌시립박물관'],['4.1'],-
131,['옥계해수욕장'],['4.1'],-
132,['아라나비'],['3.7'],-
133,,,
134,,,
135,['정동심곡 바다부채길 정동매표소'],['4.2'],-
136,['정동진역'],['4.1'],-
137,,,
138,,,
139,['주문진항'],['3.5'],-
140,['주문진해수욕장'],['3.9'],-
141,['참소리축음기에디슨과학박물관'],['4.3'],['수천 개의 빈티지 축음기 및 광범위한 에디슨 관련 전시물과 유물을 소장하고 있는 박물관입니다.']
142,,,
143,,,
144,['포시즌비치관광호텔'],['3.6'],-
145,['하슬라아트월드'],['4.2'],"['미술관, 카페, 호텔을 갖춘 현대적인 해변 복합 건물로 인근에 조각품이 있는 경치 좋은 공원이 있습니다.']"
146,['하평해수욕장'],['4.2'],-
147,['허균·허난설헌 기념관'],['4.3'],-
148,,,
149,,,
150,['환희컵박물관'],['3.8'],-
151,['동해고래화석박물관'],['3.0'],-
152,['망상오토캠핑리조트'],['4.3'],-
153,['망상해수욕장'],['4.4'],-
154,,,
155,,,
156,['천곡천연동굴'],['4.2'],-
157,['추암해변'],['4.3'],-
158,['365세이프타운'],['4.5'],-
159,,,
160,,,
161,,,
162,['용연동굴'],['5.0'],-
163,['태백고생대자연사박물관'],['4.2'],-
164,['태백고원자연휴양림'],['4.5'],-
165,,,
166,['태백산 민박촌'],['4.0'],-
167,['태백체험공원'],['4.1'],-
168,['태양의후예촬영장'],['3.5'],-
169,,,
170,,,
171,['국립산악박물관'],['4.2'],-
172,,,
173,['금호리조트 설악'],['3.7'],-
174,['농협보험 설악수련원'],['4.4'],-
175,,,
176,['한국토지주택공사 속초연수원'],['4.4'],-
177,['동해콘도'],['3.6'],-
178,['마레몬스호텔'],['3.9'],-
179,['사조콘도'],['3.0'],-
180,['서울시 공무원 수련원'],['4.5'],-
181,['석봉도자기미술관'],['3.7'],-
182,['더케이 설악산가족호텔'],['4.1'],-
183,['설악동야영장'],['4.3'],-
184,['오션투유리조트 속초설악비치 호텔앤콘도'],['3.6'],-
185,,,
186,,,
187,['설악산자생식물원'],['4.3'],-
188,['설악워터피아'],['4.2'],-
189,,,
190,,,
191,,,
192,['속초시청소년수련관'],['4.0'],-
193,['속초해변국민여가캠핑장'],['3.9'],-
194,['속초해변'],['4.3'],-
195,['유심천스포츠관광호텔'],['3.9'],-
196,['신용보증기금연수원'],-,-
197,['아바이마을'],-,-
198,['얼라이브하트'],['4.1'],-
199,,,
200,['엑스포유람선'],['3.2'],-
201,['속초엑스포타워'],['3.8'],-
202,,,
203,['영랑호리조트골프장'],['4.2'],-
204,,,
205,,,
206,['척산온천휴양촌'],['4.0'],-
207,['척산온천휴양촌'],['4.0'],-
208,['켄싱턴호텔 평창'],['4.1'],-
209,['오션투유리조트 속초설악비치 호텔앤콘도'],['3.6'],-
210,,,
211,,,
212,['한국도로공사연수원'],['4.6'],-
213,['한국전력공사 속초생활연수원'],['4.4'],-
214,,,
215,,,
216,['해피아울하우스 부엉이박물관'],['4.2'],-
217,['현대훼미리타운아파트'],-,-
218,,,
219,['영랑호 화랑도 체험 관광단지'],['4.0'],-
220,['강원종합박물관'],['4.1'],-
221,,,
222,['대금굴'],['4.4'],['암석으로 형성된 거대한 동굴이 있는 자연 관광 명소로 모노레일을 이용할 수 있습니다.']
223,['대이리군립공원'],['4.4'],-
224,['덕산해수욕장'],['4.5'],-
225,,,
226,['동굴신비관'],['3.4'],-
227,,,
228,,,
229,,,
230,,,
231,['삼척온천관광호텔'],['3.7'],-
232,['삼척해수욕장'],['4.6'],-
233,,,
234,,,
235,,,
236,['용화해변'],['4.5'],-
237,['월천해수욕장'],-,-
238,['임원해변'],['4.0'],-
239,['작은후진해변'],['4.7'],-
240,,,
241,['증산해변'],['4.1'],-
242,,,
243,['하맹방해변'],['4.5'],-
244,['한재밑해변'],['4.0'],-
245,['해신당공원'],['4.0'],-
246,,,
247,['호산해수욕장'],-,-
248,['환선굴'],['4.4'],-
249,,,
250,['가리산자연휴양림'],['4.2'],-
251,['강원도자연환경연구사업소'],['4.7'],-
252,,,
253,,,
254,['대명비발디파크'],['4.3'],-
255,['오션월드'],['4.2'],"['대형 워터슬라이드, 파도풀, 간이 식당을 갖춘 넓은 규모의 워터파크입니다.']"
256,['마리소리골악기박물관'],['4.2'],-
257,,,
258,,,
259,['팔봉산'],['3.6'],-
260,['홍천생명건강과학관'],['4.1'],-
261,,,
262,['힐드로사이골프장'],['4.3'],-
263,['동원썬밸리CC'],['4.1'],-
264,['둔내자연휴양림'],['3.5'],-
265,,,
266,['옥스필드컨트리클럽'],['4.0'],-
267,,,
268,,,
269,['장송모도자연구원'],-,-
270,,,
271,,,
272,['청태산자연휴양림'],['4.3'],-
273,['코레스코치악산콘도'],['2.5'],-
274,,,
275,,,
276,['횡성자연휴양림'],['4.2'],-
277,['횡성 호수길 제5구간'],['4.5'],-
278,,,
279,['고씨동굴'],['4.1'],-
280,['국제현대미술관'],['4.2'],-
281,['난고김삿갓문학관'],['3.8'],-
282,['장릉'],['4.3'],-
283,['동강사진박물관'],['3.9'],-
284,,,
285,['동강시스타CC'],['4.0'],-
286,['영월동강오토캠핑장'],['3.9'],-
287,,,
288,,,
289,['미디어기자박물관'],['4.2'],-
290,,,
291,['베어가(곰인형)박물관'],['3.9'],-
292,['별마로천문대'],['4.5'],-
293,['석항트레인스테이'],-,-
294,,,
295,,,
296,['김수경의 수피움 치유센터'],['4.3'],-
297,['스트로마톨라이트'],['3.8'],-
298,,,
299,['영월곤충박물관'],['3.7'],-
300,['영월동굴생태관'],['4.1'],-
301,['영월아프리카미술박물관'],['4.1'],-
302,['영월종교미술박물관'],['4.2'],-
303,['영월화석박물관'],['3.9'],-
304,['인도미술박물관'],['4.0'],-
305,['조선민화박물관'],['3.9'],-
306,['단종유배지(청령포)'],['4.4'],-
307,,,
308,,,
309,['영월 한반도 지형'],['4.2'],-
310,['호안다구박물관'],['4.4'],-
311,['호야지리박물관'],['3.9'],-
312,['계방산'],['4.2'],-
313,,,
314,['국립평창청소년수련원'],['4.5'],-
315,['능경봉'],['4.1'],-
316,['대관령 양떼목장'],['4.1'],"['넓은 산책로, 스낵바, 화장실이 있으며 동물 먹이 주기를 체험할 수 있는 목가적인 양 목장입니다.']"
317,['신재생에너지전시관'],['3.6'],-
318,['대관령아기동물농장'],['4.3'],-
319,['하늘목장'],['4.3'],-
320,,,
321,['무이예술관'],['4.0'],-
322,['백덕산'],['3.9'],-
323,['백룡동굴 생태체험 학습장'],['4.5'],-
324,['대관령 삼양목장'],['4.3'],-
325,['선재령'],['4.7'],-
326,['알펜시아 스키점프 센터'],['4.1'],-
327,['신세계대관령콘도'],['4.7'],-
328,['알펜시아리조트스키장&알파인코스터'],['4.3'],-
329,,,
330,['알펜시아리조트스키장&알파인코스터'],['4.3'],-
331,['오션700'],['4.0'],-
332,,,
333,,,
334,,,
335,,,
336,['용평리조트'],['4.3'],-
337,,,
338,,,
339,,,
340,['이승복기념관'],['4.1'],-
341,['이승복기념관'],['4.1'],-
342,['이효석문학관'],['4.0'],-
343,['켄싱턴호텔 평창'],['4.1'],-
344,['켄싱턴호텔 평창'],['4.1'],-
345,['켄싱턴호텔 평창'],['4.1'],-
346,['평창동강민물고기생태관'],['3.4'],-
347,,,
348,['한국앵무새학교'],['3.3'],-
349,,,
350,['한국전통음식문화체험관'],['4.0'],-
351,,,
352,,,
353,,,
354,['호렙오대산청소년수련원'],['5.0'],-
355,,,
356,['휘닉스 평창 유스호스텔'],['3.5'],-
357,,,
358,,,
359,,,
360,['가리왕산자연휴양림'],['4.4'],-
361,['강원랜드카지노'],['3.3'],-
362,,,
363,['개미들마을'],-,-
364,,,
365,,,
366,['민둥산'],['4.1'],-
367,['백두대간약초나라영농조합법인'],-,-
368,,,
369,['삼탄아트마인 (Samtan Art Mine)'],['4.0'],-
370,,,
371,['아라리촌'],['4.0'],-
372,,,
373,['에콜리안정선골프장'],['4.2'],-
374,,,
375,['정선아리랑시장'],['3.9'],-
376,,,
377,['정선레일바이크'],['4.3'],-
378,,,
379,,,
380,,,
381,,,
382,['타임캡슐공원'],['4.1'],-
383,['하이원CC'],['4.4'],-
384,['하이원스키장'],['4.5'],-
385,['하이원리조트 마운틴콘도'],['4.3'],-
386,,,
387,,,
388,['정선향토박물관'],['4.3'],-
389,['화암동굴'],['4.3'],-
390,['화암약수'],['4.2'],-
391,,,
392,,,
393,['생창리평화생태공원'],['4.3'],-
394,['고석정'],['4.2'],-
395,,,
396,,,
397,['한탄강래프팅'],['3.9'],-
398,['한탄강CC'],['4.0'],-
399,['광덕계곡'],['3.9'],-
400,,,
401,,,
402,['베트남참전용사만남의장'],['3.9'],-
403,['붕어섬'],['4.7'],-
404,['파로호'],['4.2'],-
405,['파로호안보전시관'],['3.0'],-
406,['평화의 댐'],['4.0'],-
407,['화천민속박물관'],['4.0'],-
408,['광치자연휴양림'],['4.4'],-
409,['국토정중앙천문대'],['4.0'],-
410,,,
411,['박수근미술관'],['4.3'],-
412,,,
413,['산양증식복원센터'],['4.0'],-
414,['양구백자박물관'],['3.5'],-
415,['양구선사박물관'],['4.2'],-
416,['양구인문학박물관'],['4.1'],-
417,,,
418,,,
419,['DMZ펀치볼둘레길'],['5.0'],-
420,,,
421,['DMZ평화생명동산'],['4.7'],-
422,,,
423,,,
424,['산채마을'],['4.2'],-
425,,,
426,,,
427,,,
428,,,
429,['만해마을'],-,-
430,['자작나무힐링캠프(인제모험레포츠연수원)'],['4.8'],-
431,,,
432,['방태산자연휴양림'],['4.4'],-
433,,,
434,['인제산촌민속박물관'],['4.2'],-
435,,,
436,['설악산국립공원 남설악탐방지원센터'],['4.3'],-
437,,,
438,['설악산국립공원 남설악탐방지원센터'],['4.3'],-
439,['용대자연휴양림'],['4.3'],-
440,,,
441,,,
442,,,
443,['하추자연휴양림'],['4.2'],-
444,['내린천번지점프장'],['4.6'],-
445,['DMZ 박물관'],['4.3'],-
446,,,
447,['건봉사'],['4.4'],-
448,['고성 왕곡마을'],['4.0'],-
449,['금강산콘도미니엄'],['4.0'],-
450,['델피노골프앤리조트아쿠아월드'],['4.0'],-
451,,,
452,['백도해변'],['4.3'],-
453,['봉수대해변'],['4.5'],-
454,,,
455,,,
456,['송지호 관망타워'],['3.6'],-
457,['송지호 오토캠핑장'],['4.2'],-
458,['송지호해수욕장'],['4.1'],-
459,['아이파크 콘도미니엄'],['3.6'],-
460,,,
461,,,
462,,,
463,['진부령미술관'],['3.9'],-
464,,,
465,['청간정'],['4.2'],-
466,['오션투유리조트 속초설악비치 호텔앤콘도'],['3.6'],-
467,,,
468,,,
469,,,
470,,,
471,['화진포해양박물관'],['3.6'],-
472,,,
473,,,
474,,,
475,['골든비치cc'],-,-
476,['공수전리 마을관리휴양지'],-,-
477,['낙산비치호텔'],['4.1'],-
478,,,
479,['낙산해수욕장'],['4.3'],-
480,['남애3리해변'],['4.3'],-
481,,,
482,['미천골 자연휴양림'],['4.4'],-
483,,,
484,,,
485,,,
486,['설악산국립공원 오색지구'],['4.4'],-
487,,,
488,,,
489,,,
490,['설악산국립공원사무소'],['4.4'],['폭포가 있는 대규모 산악 국립공원으로 다양한 동식물이 있으며 하이킹을 즐길 수 있습니다.']
491,['설악해수욕장'],['4.3'],-
492,,,
493,['오산리 선사유적박물관'],['4.2'],-
494,['오산해변'],['4.0'],-
495,['오색그린야드호텔'],['4.0'],-
496,,,
497,['일현미술관'],['3.2'],-
498,,,
499,,,
500,['하조대해수욕장'],['4.0'],-
501,['휴휴암'],['4.2'],-
